userId,movieId,rating
156,2,3
156,3,4
156,4,3
156,5,5
156,8,4
156,10,4
156,13,3
156,15,4
156,19,5
156,21,3
156,24,4
156,27,3
156,31,4
156,34,5
156,39,5
156,44,5
156,46,1
156,47,4
156,48,5
156,52,4
156,54,2
156,60,3
156,61,3
156,62,5
156,65,4
156,71,3
156,88,2
156,102,3
156,107,5
156,110,4
156,112,4
156,122,3
156,135,5
156,150,5
156,153,5
156,158,4
156,160,5
156,165,4
156,168,5
156,169,2
156,172,3
156,174,3
156,185,4
156,186,3
156,193,1
156,195,4
156,196,4
156,203,4
156,207,5
156,208,4
156,215,3
156,216,3
156,218,4
156,227,3
156,230,3
156,231,5
156,234,4
156,238,3
156,239,4
156,241,2
156,248,3
156,250,3
156,252,4
156,253,5
156,256,4
156,258,4
156,260,5
156,261,5
156,262,3
156,265,4
156,266,5
156,267,3
156,274,3
156,275,3
156,276,4
156,277,3
156,282,3
156,288,2
156,292,4
156,296,4
156,300,3
156,314,3
156,317,3
156,318,5
156,332,4
156,333,4
156,337,4
156,339,5
156,340,3
156,344,4
156,350,4
156,351,5
156,353,3
156,355,5
156,356,5
156,357,2
156,361,4
156,362,4
156,364,5
156,367,4
156,368,4
156,370,5
156,374,4
156,377,4
156,378,4
156,380,5
156,382,2
156,383,1
156,387,2
156,393,3
156,410,5
156,413,2
156,414,3
156,415,3
156,419,4
156,429,3
156,430,1
156,432,3
156,435,4
156,437,2
156,440,4
156,441,5
156,445,4
156,446,5
156,455,3
156,460,2
156,466,5
156,472,2
156,473,4
156,477,4
156,480,5
156,481,2
156,485,4
156,487,3
156,489,3
156,491,4
156,497,5
156,500,5
156,502,4
156,507,5
156,516,5
156,518,4
156,520,5
156,524,3
156,527,2
156,528,4
156,531,4
156,536,4
156,539,5
156,541,2
156,542,5
156,543,4
156,546,2
156,551,4
156,552,3
156,553,4
156,558,2
156,569,4
156,575,4
156,577,4
156,580,4
156,585,4
156,586,2
156,587,4
156,588,5
156,589,5
156,590,4
156,592,4
156,594,2
156,595,5
156,596,3
156,597,5
156,605,4
156,609,3
156,616,5
156,619,2
156,637,5
156,648,3
156,653,5
156,661,1
156,662,2
156,688,2
156,709,5
156,719,3
156,724,5
156,733,4
156,736,3
156,743,5
156,754,2
156,761,5
156,762,3
156,765,5
156,780,5
156,783,5
156,784,2
156,785,1
156,786,4
156,788,5
156,798,1
156,802,4
156,810,2
156,818,2
156,829,5
156,832,5
156,833,2
156,837,5
156,840,3
156,861,4
156,880,4
156,881,5
156,885,3
156,902,3
156,914,5
156,917,4
156,919,3
156,920,5
156,924,3
156,932,5
156,934,3
156,953,4
156,954,3
156,999,3
156,1005,4
156,1009,3
156,1010,1
156,1011,1
156,1012,5
156,1013,3
156,1015,3
156,1016,3
156,1017,4
156,1019,4
156,1021,4
156,1022,5
156,1023,2
156,1024,3
156,1025,3
156,1027,3
156,1028,4
156,1029,2
156,1030,4
156,1031,4
156,1032,4
156,1033,2
156,1035,5
156,1042,5
156,1047,4
156,1049,5
156,1061,3
156,1064,3
156,1073,3
156,1079,3
156,1085,1
156,1088,3
156,1089,1
156,1097,3
156,1126,4
156,1131,4
156,1132,5
156,1136,5
156,1193,2
156,1196,5
156,1197,5
156,1198,5
156,1207,3
156,1210,5
156,1220,5
156,1225,4
156,1240,3
156,1242,4
156,1265,3
156,1270,4
156,1271,3
156,1278,5
156,1282,2
156,1291,5
156,1293,4
156,1297,3
156,1307,3
156,1327,1
156,1333,2
156,1334,1
156,1339,2
156,1343,3
156,1344,2
156,1345,4
156,1353,4
156,1359,4
156,1363,2
156,1367,4
156,1377,3
156,1380,5
156,1381,2
156,1385,4
156,1387,1
156,1388,1
156,1390,3
156,1391,2
156,1393,5
156,1398,5
156,1401,4
156,1405,3
156,1407,1
156,1411,5
156,1416,5
156,1438,5
156,1461,3
156,1465,2
156,1479,5
156,1485,5
156,1488,4
156,1513,5
156,1517,5
156,1526,3
156,1527,5
156,1544,5
156,1562,4
156,1566,4
156,1580,5
156,1584,3
156,1587,2
156,1588,5
156,1593,3
156,1606,3
156,1608,5
156,1614,3
156,1617,2
156,1619,5
156,1641,4
156,1646,3
156,1647,2
156,1651,5
156,1653,4
156,1676,4
156,1682,5
156,1687,4
156,1693,4
156,1702,4
156,1703,3
156,1713,2
156,1721,5
156,1722,5
156,1727,4
156,1730,5
156,1784,5
156,1797,3
156,1831,5
157,6,4
157,10,4
157,21,3
157,32,5
157,70,3
157,76,3
157,89,3
157,95,2
157,110,4
157,112,4
157,160,2
157,172,2
157,185,3
157,198,4
157,256,4
157,260,5
157,316,3
157,329,3
157,332,2
157,349,4
157,353,4
157,377,5
157,379,3
157,380,4
157,435,1
157,442,4
157,457,4
157,474,4
157,480,4
157,517,3
157,541,5
157,555,4
157,589,5
157,592,4
157,610,4
157,733,4
157,750,4
157,780,4
157,788,4
157,880,2
157,924,3
157,1036,4
157,1037,1
157,1047,3
157,1097,5
157,1101,4
157,1127,4
157,1129,4
157,1196,5
157,1197,5
157,1198,5
157,1200,4
157,1201,5
157,1210,5
157,1214,3
157,1215,3
157,1220,4
157,1222,4
157,1240,5
157,1261,4
157,1270,4
157,1275,5
157,1287,4
157,1291,4
157,1301,4
157,1320,1
157,1356,4
157,1370,3
157,1371,3
157,1372,4
157,1373,2
157,1374,5
157,1375,3
157,1376,4
157,1382,4
157,1385,3
157,1387,4
157,1391,3
157,1396,3
157,1408,4
157,1527,3
157,1544,4
157,1573,3
157,1580,4
157,1584,4
157,1590,2
157,1603,4
157,1608,4
157,1610,4
157,1653,4
157,1676,3
157,1690,3
157,1721,4
157,1748,4
157,1762,4
157,1779,2
157,1801,3
157,1831,3
157,1876,3
157,1882,4
157,1909,4
157,1954,3
157,2000,4
157,2001,4
157,2006,4
157,2011,4
157,2012,4
157,2019,5
157,2021,3
157,2028,5
157,2034,4
157,2094,4
157,2115,4
157,2117,3
157,2140,3
157,2167,4
157,2193,4
157,2194,4
157,2288,2
157,2311,5
157,2336,4
157,2355,4
157,2377,2
157,2393,4
157,2394,2
157,2402,3
157,2403,4
157,2405,3
157,2406,4
157,2407,4
157,2409,3
157,2410,3
157,2411,3
157,2414,4
157,2421,3
157,2424,4
157,2455,4
157,2457,3
157,2468,3
158,1,4.5
158,2,4
158,6,4.5
158,10,4
158,32,4
158,47,5
158,50,5
158,110,4.5
158,145,4
158,150,3.5
158,153,3.5
158,158,3.5
158,165,4
158,208,4.5
158,231,4.5
158,253,4
158,260,3
158,293,5
158,296,5
158,303,3.5
158,316,3
158,318,5
158,344,3.5
158,356,4.5
158,364,4
158,367,4
158,377,4.5
158,380,4.5
158,457,4.5
158,474,4
158,480,4.5
158,481,2
158,527,5
158,541,3.5
158,586,3.5
158,589,5
158,590,3.5
158,592,4
158,593,4.5
158,595,4
158,597,3.5
158,648,4.5
158,733,3.5
158,780,3.5
158,858,5
158,1036,4.5
158,1089,3.5
158,1090,3.5
158,1097,4
158,1101,3.5
158,1148,3.5
158,1198,4
158,1200,4
158,1201,3.5
158,1208,4
158,1210,3
158,1213,4
158,1214,4
158,1221,5
158,1222,4
158,1240,4
158,1242,4.5
158,1258,4
158,1262,4.5
158,1270,3.5
158,1278,3
158,1291,4
158,1293,4
158,1370,4
158,1396,4.5
158,1527,4
158,1573,4.5
158,1580,4.5
158,1617,4
158,1625,4.5
158,1645,4
158,1682,4
158,1704,3.5
158,1721,4
158,1732,3.5
158,1917,3.5
158,2001,3
158,2028,4.5
158,2058,4.5
158,2278,4.5
158,2329,4.5
158,2353,4
158,2366,2
158,2396,4
158,2402,3
158,2403,4
158,2404,2.5
158,2427,4
158,2571,4
158,2628,3.5
158,2662,3.5
158,2706,3
158,2762,3.5
158,2858,4.5
158,2890,4
158,2959,4
158,3147,4.5
158,3246,3.5
158,3275,4
158,3362,4.5
158,3386,4.5
158,3578,4
158,3623,4
158,3681,3.5
158,3793,4.5
158,4011,3.5
158,4226,4
158,4262,4
158,4306,4.5
158,4701,4
158,4776,4
158,4993,4.5
158,4995,4
158,5010,4
158,5349,3.5
158,5378,3.5
158,5388,4
158,5418,4
158,5445,4
158,5574,4
158,5782,4.5
158,5903,3.5
158,5952,4.5
158,5995,5
158,6016,3.5
158,6196,3.5
158,6213,4
158,6333,4.5
158,6377,4
158,6537,3.5
158,6539,3.5
158,6754,3.5
158,6787,4.5
158,6874,4
158,7090,3.5
158,7143,4.5
158,7153,4.5
158,7361,3.5
158,7373,4
158,7438,4
158,7445,4
158,7458,4.5
158,8132,3.5
158,8636,3.5
158,8644,4
158,8665,4.5
158,8781,3.5
158,8798,4
158,8961,4
158,8972,4
158,8984,3.5
158,26614,4.5
158,27376,3
158,27773,3.5
158,27869,3.5
158,30749,4
158,31696,3.5
158,32587,3
158,33166,4
158,33437,4
158,33493,3.5
158,33679,4
158,33794,4
158,34048,4
158,34319,4.5
158,36529,4.5
158,36850,3.5
158,42718,3.5
158,44191,4
158,44199,3.5
158,45183,4
158,45186,4.5
158,45722,3.5
158,46855,3.5
158,47099,4.5
158,47200,3.5
158,48516,4.5
158,48780,4.5
158,49272,3.5
158,49278,2.5
158,49530,4.5
158,50851,4.5
158,51255,4
158,51412,3.5
158,51662,3
158,51935,4.5
158,52456,3.5
158,53125,3.5
158,53550,4
158,53972,4
158,53996,4.5
158,54286,4.5
158,54736,4
158,54995,3.5
158,54997,4
158,55721,3
158,55765,4.5
158,55820,4
158,56174,3.5
158,56775,4
158,57368,3
158,57528,3.5
158,57640,4
158,58103,3.5
158,58559,4.5
158,59315,4.5
158,59784,4
158,60040,4
158,60069,4
158,60072,3.5
158,60126,3
158,60766,4
158,61132,3
158,62081,3.5
158,62374,3.5
158,62999,3.5
158,63082,3.5
158,63113,3.5
158,64614,4
158,64620,4
158,64716,4
158,64957,3.5
158,64983,4
158,65642,3.5
158,68319,3.5
158,68954,4
158,69122,1.5
158,69481,3.5
158,71899,4.5
158,72998,3.5
158,73017,3.5
158,73462,2.5
159,1,3.5
159,19,1
159,47,3.5
159,260,4
159,368,4.5
159,653,1.5
159,912,4.5
159,1080,4.5
159,1089,4
159,1136,4.5
159,1196,4
159,1198,3.5
159,1200,3
159,1210,4.5
159,1225,3.5
159,1291,4
159,1517,2.5
159,1527,3
159,1704,4.5
159,1923,2.5
159,1961,4.5
159,2571,4.5
159,2683,1.5
159,2710,1
159,2762,4
159,2959,4.5
159,2987,2
159,3147,3.5
159,3793,3
159,3996,4
159,4306,3.5
159,4993,4.5
159,5618,4.5
159,5672,1
159,5952,4.5
159,6371,1
159,6807,4
159,6874,4
159,7090,4
159,7153,4.5
159,7438,4
159,8360,3
159,8636,3.5
159,8961,3
159,30749,4.5
159,30793,3.5
159,31658,4.5
159,31878,3.5
159,33660,2.5
159,33794,3.5
159,34072,4.5
159,34530,0.5
160,2,4
160,4,4
160,6,4
160,10,4
160,11,4
160,15,4
160,17,4
160,18,3
160,20,3
160,21,3
160,25,5
160,27,4
160,28,4
160,30,3
160,31,5
160,32,4
160,34,3
160,35,3
160,36,3
160,40,4
160,41,4
160,43,3
160,44,2
160,45,4
160,46,5
160,47,4
160,48,5
160,49,4
160,50,5
160,55,4
160,57,4
160,58,5
160,62,5
160,70,4
160,74,4
160,78,4
160,79,3
160,80,4
160,81,4
160,82,4
160,83,5
160,84,3
160,85,4
160,86,4
160,90,4
160,92,3
160,93,4
160,95,2
160,100,4
160,105,4
160,110,5
160,111,5
160,113,4
160,114,5
160,118,4
160,123,3
160,131,4
160,132,3
160,140,4
160,145,3
160,147,4
160,149,4
160,150,5
160,151,4
160,153,4
160,154,5
160,155,3
160,159,5
160,160,4
160,161,5
160,163,5
160,164,4
160,165,4
160,166,4
160,168,4
160,169,2
160,170,4
160,172,4
160,173,3
160,177,4
160,182,4
160,185,3
160,191,3
160,193,1
160,194,5
160,196,3
160,198,4
160,200,3
160,207,3
160,208,4
160,213,5
160,214,5
160,215,4
160,217,3
160,222,4
160,224,5
160,227,4
160,229,3
160,230,4
160,232,5
160,233,5
160,235,4
160,236,4
160,237,4
160,242,4
160,247,4
160,249,4
160,252,4
160,253,4
160,254,3
160,260,5
160,261,4
160,262,4
160,265,5
160,266,5
160,268,3
160,269,4
160,271,4
160,272,4
160,273,4
160,277,4
160,279,4
160,280,4
160,281,4
160,282,4
160,288,3
160,289,4
160,290,5
160,291,2
160,292,4
160,293,5
160,294,4
160,296,3
160,299,3
160,300,4
160,301,5
160,302,5
160,303,4
160,306,4
160,307,4
160,308,5
160,309,3
160,314,5
160,315,4
160,316,4
160,318,5
160,319,4
160,326,4
160,327,4
160,328,3
160,329,4
160,330,4
160,332,3
160,337,5
160,339,4
160,341,5
160,342,4
160,346,4
160,347,4
160,349,5
160,350,4
160,351,4
160,353,4
160,354,4
160,356,5
160,357,4
160,358,4
160,361,4
160,362,4
160,364,4
160,365,3
160,366,3
160,367,5
160,368,4
160,369,4
160,371,3
160,372,3
160,373,5
160,376,3
160,377,4
160,379,3
160,380,4
160,382,4
160,383,4
160,386,4
160,387,3
160,389,4
160,405,2
160,407,4
160,412,4
160,416,4
160,417,5
160,420,3
160,425,4
160,428,4
160,434,4
160,436,3
160,439,3
160,440,4
160,442,4
160,446,5
160,448,5
160,450,4
160,454,3
160,455,2
160,457,4
160,458,3
160,464,4
160,465,5
160,468,4
160,469,3
160,474,4
160,475,5
160,480,5
160,485,3
160,490,3
160,491,4
160,494,4
160,495,3
160,496,4
160,497,4
160,502,3
160,504,4
160,506,4
160,508,4
160,509,5
160,512,3
160,515,4
160,516,4
160,517,4
160,519,3
160,522,4
160,523,5
160,524,4
160,525,3
160,527,5
160,529,5
160,533,3
160,534,4
160,535,3
160,537,3
160,539,5
160,540,3
160,541,5
160,543,4
160,544,3
160,547,3
160,548,4
160,552,4
160,553,4
160,555,4
160,560,3
160,562,5
160,563,4
160,568,5
160,574,5
160,580,4
160,587,4
160,588,4
160,589,5
160,590,5
160,592,3
160,593,5
160,594,5
160,597,4
160,599,5
160,601,4
160,605,3
160,606,3
160,608,5
160,611,3
160,613,4
160,615,4
160,628,4
160,632,5
160,635,5
160,640,4
160,647,5
160,648,3
160,650,2
160,653,4
160,660,3
160,662,4
160,674,3
160,678,5
160,679,3
160,688,3
160,691,4
160,694,3
160,697,4
160,707,3
160,708,4
160,715,4
160,724,4
160,733,4
160,736,3
160,742,4
160,750,5
160,755,4
160,760,4
160,764,3
160,766,4
160,767,4
160,779,4
160,780,3
160,781,2
160,782,3
160,783,2
160,786,4
160,788,4
160,798,4
160,800,5
160,802,5
160,804,4
160,805,4
160,809,3
160,829,5
160,832,4
160,836,4
160,838,4
160,839,3
160,842,3
160,844,4
160,848,5
160,849,4
160,850,2
160,851,3
160,852,5
160,858,5
160,879,4
160,880,3
160,882,2
160,890,3
160,893,4
160,897,4
160,899,4
160,900,3
160,902,3
160,903,5
160,904,5
160,908,4
160,909,5
160,911,4
160,912,5
160,913,4
160,914,5
160,915,4
160,918,4
160,919,5
160,920,5
160,922,4
160,923,4
160,924,5
160,928,4
160,931,4
160,932,4
160,938,4
160,940,5
160,943,4
160,944,5
160,945,4
160,948,5
160,949,5
160,952,4
160,953,5
160,954,4
160,961,5
160,968,5
160,969,5
160,971,4
160,972,3
160,973,4
160,976,5
160,979,3
160,986,4
160,988,3
160,990,3
160,991,4
160,994,3
160,996,4
160,997,3
160,998,4
160,1004,4
160,1006,3
160,1012,3
160,1013,4
160,1017,4
160,1019,4
160,1022,4
160,1027,4
160,1028,4
160,1029,4
160,1032,4
160,1035,5
160,1036,5
160,1037,4
160,1040,4
160,1041,5
160,1043,3
160,1044,3
160,1047,4
160,1049,4
160,1056,4
160,1057,4
160,1073,4
160,1081,4
160,1082,4
160,1084,4
160,1085,5
160,1088,5
160,1089,5
160,1090,5
160,1092,4
160,1093,2
160,1094,5
160,1095,5
160,1096,5
160,1097,4
160,1099,4
160,1101,4
160,1103,4
160,1104,4
160,1105,2
160,1120,2
160,1121,4
160,1124,4
160,1128,4
160,1129,4
160,1131,5
160,1132,5
160,1150,5
160,1161,5
160,1172,5
160,1175,4
160,1176,4
160,1178,5
160,1183,4
160,1184,5
160,1185,5
160,1186,4
160,1187,4
160,1188,4
160,1193,5
160,1196,5
160,1197,5
160,1198,5
160,1199,2
160,1200,5
160,1201,4
160,1203,4
160,1204,5
160,1206,5
160,1207,5
160,1208,3
160,1209,3
160,1210,5
160,1213,4
160,1214,5
160,1215,3
160,1217,5
160,1219,5
160,1220,4
160,1221,5
160,1222,4
160,1224,4
160,1225,5
160,1226,5
160,1227,4
160,1230,5
160,1231,5
160,1233,5
160,1237,5
160,1240,5
160,1242,5
160,1244,5
160,1245,4
160,1246,5
160,1247,5
160,1249,5
160,1250,5
160,1252,4
160,1253,4
160,1254,5
160,1258,5
160,1259,4
160,1260,4
160,1262,5
160,1263,4
160,1264,4
160,1265,4
160,1266,5
160,1268,5
160,1269,5
160,1270,4
160,1271,5
160,1272,5
160,1275,3
160,1276,5
160,1277,4
160,1280,5
160,1282,5
160,1283,5
160,1286,5
160,1287,5
160,1288,4
160,1289,2
160,1290,4
160,1291,5
160,1293,4
160,1295,5
160,1296,5
160,1298,3
160,1299,5
160,1300,4
160,1301,5
160,1302,5
160,1303,5
160,1304,3
160,1307,5
160,1320,4
160,1333,5
160,1334,3
160,1339,5
160,1342,4
160,1343,4
160,1345,5
160,1346,4
160,1350,3
160,1352,4
160,1354,4
160,1356,4
160,1357,5
160,1358,5
160,1363,3
160,1365,4
160,1366,4
160,1370,4
160,1371,3
160,1372,4
160,1373,3
160,1376,4
160,1377,4
160,1378,4
160,1385,3
160,1387,5
160,1391,3
160,1392,3
160,1393,5
160,1395,3
160,1399,5
160,1401,5
160,1404,4
160,1407,4
160,1408,5
160,1409,4
160,1410,3
160,1411,4
160,1413,3
160,1416,1
160,1417,4
160,1422,4
160,1429,4
160,1431,2
160,1432,3
160,1437,4
160,1438,4
160,1442,4
160,1450,4
160,1453,4
160,1457,4
160,1459,4
160,1465,4
160,1466,5
160,1475,2
160,1479,3
160,1480,4
160,1487,4
160,1488,4
160,1496,4
160,1498,5
160,1499,3
160,1509,4
160,1514,4
160,1515,3
160,1527,4
160,1541,4
160,1542,5
160,1544,4
160,1548,4
160,1552,4
160,1554,4
160,1556,4
160,1562,3
160,1569,4
160,1573,4
160,1580,3
160,1582,4
160,1584,3
160,1586,3
160,1587,5
160,1589,5
160,1590,4
160,1591,3
160,1593,5
160,1595,2
160,1597,3
160,1600,3
160,1603,4
160,1608,5
160,1610,5
160,1615,4
160,1616,4
160,1617,4
160,1619,4
160,1620,4
160,1621,4
160,1624,4
160,1625,3
160,1626,4
160,1627,3
160,1633,4
160,1635,4
160,1639,5
160,1643,4
160,1644,4
160,1645,4
160,1648,4
160,1653,5
160,1658,4
160,1660,5
160,1670,2
160,1672,4
160,1673,4
160,1674,4
160,1676,4
160,1678,5
160,1681,1
160,1682,4
160,1683,4
160,1684,4
160,1686,3
160,1687,4
160,1690,3
160,1693,4
160,1695,4
160,1704,4
160,1711,3
160,1717,4
160,1719,5
160,1721,5
160,1722,4
160,1726,5
160,1747,4
160,1748,3
160,1754,4
160,1762,2
160,1769,4
160,1777,5
160,1779,3
160,1784,5
160,1792,4
160,1801,3
160,1805,5
160,1829,3
160,1835,4
160,1836,5
160,1841,2
160,1862,2
160,1876,4
160,1883,4
160,1890,3
160,1894,4
160,1907,4
160,1909,3
160,1912,5
160,1913,3
160,1917,3
160,1923,4
160,1925,5
160,1927,5
160,1931,4
160,1933,3
160,1935,5
160,1936,4
160,1939,4
160,1940,5
160,1942,4
160,1943,2
160,1944,5
160,1945,5
160,1946,4
160,1947,5
160,1949,4
160,1950,4
160,1951,5
160,1952,5
160,1953,4
160,1954,4
160,1955,4
160,1956,4
160,1957,5
160,1958,4
160,1959,5
160,1960,5
160,1962,4
160,1964,3
160,1965,4
160,1968,4
160,1994,4
160,1997,5
160,2000,5
160,2001,5
160,2002,5
160,2003,3
160,2006,5
160,2009,5
160,2010,5
160,2011,4
160,2012,4
160,2013,3
160,2015,4
160,2019,5
160,2020,4
160,2021,5
160,2023,2
160,2024,3
160,2028,5
160,2043,5
160,2045,4
160,2054,3
160,2067,5
160,2068,4
160,2070,5
160,2074,4
160,2075,4
160,2076,4
160,2080,4
160,2081,4
160,2088,3
160,2094,4
160,2097,4
160,2099,4
160,2100,4
160,2101,3
160,2105,5
160,2106,5
160,2108,4
160,2112,4
160,2114,4
160,2115,4
160,2116,2
160,2117,4
160,2120,4
160,2122,3
160,2130,4
160,2132,5
160,2133,4
160,2140,4
160,2143,4
160,2145,5
160,2146,4
160,2160,4
160,2193,4
160,2194,4
160,2563,2
160,4424,4
160,4970,4
160,5060,4
161,2,2
161,6,3.5
161,10,4
161,32,4
161,44,1.5
161,47,5
161,50,4.5
161,95,4
161,110,4.5
161,163,4
161,196,3.5
161,208,3.5
161,260,4
161,292,2
161,293,3
161,296,3
161,316,4
161,318,5
161,329,3.5
161,344,1
161,356,4
161,357,4
161,367,4
161,370,4
161,377,3.5
161,434,2.5
161,442,3
161,454,4
161,457,3.5
161,474,3.5
161,480,2
161,508,1
161,527,2
161,539,3
161,587,3
161,589,3
161,593,4
161,648,4
161,653,3
161,733,3.5
161,736,2
161,780,3
161,786,3
161,788,1
161,802,4
161,953,2
161,1097,3
161,1101,3.5
161,1196,4
161,1198,5
161,1200,3
161,1210,3
161,1214,3
161,1221,4
161,1240,4
161,1265,4
161,1267,4
161,1270,4.5
161,1291,5
161,1356,3.5
161,1374,4
161,1391,1
161,1407,0.5
161,1517,3
161,1527,4
161,1544,1
161,1573,4
161,1580,2.5
161,1597,2.5
161,1610,3
161,1617,1.5
161,1625,4
161,1653,4
161,1676,2
161,1704,5
161,1721,2.5
161,1784,5
161,1912,3
161,1917,3
161,1961,4.5
161,2011,4
161,2012,4
161,2028,4.5
161,2054,1.5
161,2115,4
161,2268,5
161,2329,4
161,2338,1
161,2353,4.5
161,2571,5
161,2617,3
161,2628,3.5
161,2640,3
161,2683,3.5
161,2710,0.5
161,2716,1
161,2762,4
161,2803,4
161,2858,4
161,2916,3.5
161,2959,4.5
161,2985,1
161,3147,4.5
161,3578,5
161,3623,3.5
161,3793,3.5
161,3948,4
161,3977,2.5
161,3994,4
161,3996,4
161,4226,3.5
161,4306,4
161,4896,3
161,4901,5
161,4963,4.5
161,4993,5
161,5010,3
161,5378,4
161,5418,5
161,5445,4
161,5574,3
161,5630,4
161,5816,3.5
161,5952,5
161,5989,4.5
161,6323,2
161,6333,3.5
161,6365,4.5
161,6373,3.5
161,6377,4.5
161,6378,5
161,6539,3.5
161,6711,3.5
161,6870,4
161,6874,3
161,7153,5
161,7163,4
161,7347,4
161,7438,3
161,7445,4
161,8360,4.5
161,8636,3.5
161,8665,5
161,8781,4
161,8961,5
161,8972,4
161,26614,5
161,33166,4
161,33794,5
161,34319,4.5
161,34405,4
161,40815,4
161,44191,4.5
161,45447,4
161,45722,3
161,47610,3.5
161,48394,2.5
161,48516,5
161,48780,5
161,49272,4.5
161,49530,4.5
161,50872,3.5
161,51540,3.5
161,51935,4.5
161,52458,3
161,54001,3
161,54286,5
161,55276,4
161,58559,5
161,59315,4
161,59369,3.5
161,60069,5
161,60684,3.5
161,64957,4
161,67255,3
161,68157,3.5
161,68554,2.5
161,72998,4.5
161,73017,5
161,74458,4.5
161,78499,4.5
161,79132,5
161,81229,4.5
161,81782,3
161,81845,3
161,84152,4.5
161,84601,3.5
161,85414,4.5
161,86644,4.5
161,87306,1.5
161,89745,4
161,90405,4.5
161,90746,4
161,91529,5
161,91535,5
161,91542,4.5
161,91630,4
161,91658,4
161,92507,3
161,96079,4
161,96610,4
161,97921,4.5
161,97938,3.5
161,101864,4
161,102903,4.5
161,103235,4.5
161,103810,4
161,106487,4.5
161,109487,4.5
161,111759,4.5
161,112171,4
161,112556,4
161,114180,4
161,116823,5
161,140737,3
162,2,4
162,150,5
162,153,4
162,161,4
162,165,3
162,185,3
162,225,3
162,261,1
162,282,3
162,292,3
162,296,3
162,300,4
162,316,1
162,318,3
162,329,3
162,333,4
162,349,4
162,350,3
162,356,2
162,377,5
162,380,3
162,432,3
162,440,4
162,454,3
162,457,4
162,480,5
162,509,3
162,527,4
162,539,4
162,592,4
162,593,3
163,70,3.5
163,110,4
163,111,3.5
163,260,3.5
163,296,4.5
163,318,4.5
163,356,4
163,431,4.5
163,480,3
163,527,4.5
163,589,3.5
163,648,3.5
163,750,4
163,780,3
163,858,4
163,1089,3.5
163,1193,4
163,1206,3.5
163,1208,4
163,1221,4
163,1222,4
163,1233,4
163,1240,4
163,1241,3.5
163,1255,3
163,1258,4
163,1261,3.5
163,1327,1.5
163,1721,3
163,1729,4
163,1884,4
163,2167,4.5
163,2329,4.5
163,2571,4
163,2628,3.5
163,2858,4
163,2959,4.5
163,3443,2
163,3949,5
163,4105,3.5
163,4226,4
163,4265,2.5
163,4390,2
163,4848,4.5
163,4878,4
163,4973,4.5
163,4975,4
163,4993,4.5
163,5244,1
163,5254,4
163,5378,3.5
163,5693,2.5
163,5952,3.5
163,6016,4
163,6502,4.5
163,6615,2.5
163,6731,3
163,6874,4
163,7022,2.5
163,7153,3
163,7360,4.5
163,7361,4
163,7387,3
163,7438,4.5
163,8874,4
163,8949,4
163,8973,3.5
163,8985,3.5
163,26462,3
163,27839,2.5
163,30749,4.5
163,30812,4
163,31410,4
163,32587,4
163,33493,4
163,38061,3.5
163,38886,3
163,41569,3.5
163,42004,3.5
163,44195,4
163,44555,4.5
163,45447,2.5
163,46723,4
163,47044,3
163,48043,4
163,48516,3.5
163,48738,4.5
163,49272,4
163,50068,3.5
163,51662,4
163,52281,4
163,55118,3.5
163,55282,3
163,55442,4.5
163,56339,3
163,56757,4.5
163,56782,4
164,1,4
164,5,3
164,6,5
164,10,4
164,16,4.5
164,18,4
164,22,3.5
164,24,1.5
164,31,3.5
164,32,5
164,34,3
164,39,4
164,47,4.5
164,48,3
164,50,5
164,63,3
164,65,3.5
164,66,2.5
164,70,5
164,95,3.5
164,104,4
164,110,5
164,111,4
164,112,2.5
164,135,4
164,141,4
164,145,4
164,150,3.5
164,153,1
164,158,3
164,163,4.5
164,165,5
164,172,3.5
164,180,4
164,193,1
164,196,2
164,198,4
164,204,3.5
164,208,3
164,216,4
164,223,4
164,231,3
164,253,5
164,256,3
164,260,5
164,266,5
164,288,3.5
164,292,3
164,293,5
164,296,4
164,303,4
164,316,4
164,317,3.5
164,318,4
164,327,3.5
164,344,3.5
164,349,4
164,350,4
164,353,4
164,356,5
164,364,3
164,367,3
164,368,4
164,377,4
164,380,3.5
164,410,3
164,423,4
164,431,4
164,432,2.5
164,436,4
164,442,3.5
164,444,3
164,457,4.5
164,466,1
164,474,4
164,475,5
164,480,4
164,485,3
164,500,4
164,514,5
164,529,5
164,541,5
164,544,4
164,551,4
164,552,4
164,553,5
164,555,5
164,589,4.5
164,593,4
164,608,4
164,637,3.5
164,647,4
164,648,3.5
164,661,3.5
164,662,3
164,673,3
164,694,3.5
164,707,4
164,719,3
164,724,3.5
164,733,4
164,736,4
164,737,1
164,762,3
164,778,5
164,780,4
164,782,3
164,785,4
164,786,3.5
164,788,4
164,798,3
164,802,3.5
164,805,3
164,836,3.5
164,842,3
164,849,3.5
164,858,5
164,866,3
164,880,2.5
164,912,4.5
164,996,3.5
164,999,4
164,1005,3
164,1020,4
164,1035,4.5
164,1036,5
164,1047,4
164,1049,4
164,1059,4
164,1060,4
164,1061,4
164,1079,4.5
164,1089,5
164,1090,4.5
164,1101,4
164,1120,4.5
164,1127,4.5
164,1129,4
164,1136,4.5
164,1196,4.5
164,1197,4.5
164,1198,4.5
164,1200,4.5
164,1210,4.5
164,1213,4
164,1214,4.5
164,1220,4.5
164,1222,4.5
